,case,coverage,altitude,num_sats,inclinatiom,num_planes,num_sats_per_plane,phasing
0,99,1.0,501,187,19,11,17,1
1,99,1.0,550,161,21,7,23,3
2,99,1.0,582,144,23,9,16,1
3,99,1.0,602,126,21,7,18,2
4,99,1.0,604,117,19,9,13,1
5,99,1.0,689,105,19,5,21,2
6,99,1.0,767,84,19,4,21,2
7,70,1.0,767,84,19,4,21,2
8,99,1.0,801,77,19,7,11,1
9,99,1.0,837,72,19,4,18,1
10,99,0.9999075358298659,633,110,19,5,22,1
11,99,0.9997226074895977,980,56,20,4,14,1
12,99,0.9996301433194638,501,176,21,8,22,1
13,99,0.9996301433194638,550,154,20,7,22,4
14,99,0.9995376791493297,583,126,21,7,18,2
15,99,0.9995376791493297,630,110,19,5,22,1
16,99,0.9995376791493297,801,72,19,4,18,1
17,99,0.9993527508090615,501,168,21,8,21,2
18,99,0.9991678224687933,552,144,23,9,16,1
19,99,0.9989828941285251,583,117,20,9,13,1
20,99,0.9989828941285251,623,110,19,5,22,1
21,99,0.9988904299583912,791,77,19,7,11,1
22,99,0.9987979657882571,513,161,20,7,23,3
23,99,0.9986130374479889,635,105,19,5,21,2
24,70,0.9986130374479889,635,105,19,5,21,2
25,99,0.9984281091077207,823,70,19,7,10,1
26,99,0.9983356449375866,582,117,20,9,13,1
27,99,0.9982431807674527,791,72,20,4,18,1
28,99,0.997595931576514,630,105,20,5,21,2
29,99,0.997595931576514,630,105,19,5,21,2
30,99,0.997411003236246,767,77,19,7,11,1
31,99,0.9971336107258437,772,72,19,4,18,1
32,99,0.9968562182154416,604,110,19,5,22,1
33,99,0.9968562182154416,623,105,19,5,21,2
34,99,0.9967637540453075,527,144,23,9,16,1
35,99,0.9959315765141008,550,126,21,7,18,2
36,99,0.9957466481738326,689,88,19,4,22,1
37,99,0.9935275080906149,630,100,20,5,20,3
38,99,0.9931576514100786,689,84,19,4,21,2
39,99,0.9930651872399445,602,105,20,5,21,2
40,99,0.9916782246879334,582,110,19,5,22,1
41,99,0.9909385113268608,552,117,20,9,13,1
42,99,0.9904761904761905,501,154,20,7,22,4
43,70,0.9904761904761905,501,154,20,7,22,4
44,99,0.9904761904761905,623,100,19,5,20,3
45,99,0.9897364771151179,550,117,20,9,13,1
46,99,0.9894590846047157,993,50,21,5,10,3
47,99,0.9893666204345816,527,126,21,7,18,2
48,99,0.9881645862228386,724,72,19,4,18,1
49,99,0.9851132686084142,675,90,20,5,18,4
50,99,0.984835876098012,582,105,19,5,21,2
51,99,0.984835876098012,988,52,20,4,13,1
52,70,0.984835876098012,988,52,20,4,13,1
53,99,0.9837263060564031,513,126,20,7,18,2
54,99,0.9837263060564031,980,52,20,4,13,1
55,99,0.9833564493758669,501,144,21,9,16,1
56,99,0.9833564493758669,604,100,19,5,20,3
57,99,0.9815071659731854,552,110,20,5,22,2
58,99,0.979750346740638,635,88,19,4,22,1
59,99,0.9791955617198336,550,110,20,5,22,1
60,99,0.9782709200184928,567,105,19,5,21,3
61,99,0.9782709200184928,633,88,19,4,22,1
62,99,0.9768839574664817,527,117,19,9,13,1
63,99,0.9768839574664817,701,72,19,4,18,1
64,99,0.9767914932963476,630,88,19,4,22,1
65,99,0.9759593157651411,689,77,19,7,11,1
66,99,0.9742949607027277,501,126,21,7,18,2
67,99,0.9741100323624595,602,100,19,5,20,2
68,99,0.9736477115117892,623,88,19,4,22,1
69,99,0.973462783171521,635,84,19,4,21,2
70,99,0.9709662505779011,689,72,20,4,18,1
71,99,0.9704114655570967,630,84,19,4,21,2
72,99,0.9685621821544151,837,56,20,4,14,1
73,99,0.9679149329634766,623,84,19,4,21,2
74,99,0.9677300046232085,513,117,20,9,13,1
75,99,0.9675450762829404,621,90,19,5,18,1
76,99,0.9643088303282478,552,105,19,5,21,2
77,99,0.963291724456773,604,88,19,4,22,1
78,99,0.9618122977346278,550,105,19,5,21,2
79,99,0.960795191863153,527,110,20,5,22,1
80,99,0.9596856218215442,630,80,19,4,20,3
81,99,0.9578363384188627,501,117,20,9,13,1
82,99,0.9567267683772538,625,80,19,4,20,3
83,99,0.9565418400369856,500,117,20,9,13,1
84,99,0.9539528432732316,689,70,19,7,10,2
85,99,0.9527508090614887,550,100,19,5,20,4
86,99,0.9518261673601479,602,84,19,4,21,2
87,70,0.9518261673601479,602,84,19,4,21,2
88,99,0.9484974572353213,527,105,19,5,21,3
89,99,0.9473878871937125,583,88,19,4,22,1
90,99,0.9472029588534443,791,56,19,4,14,1
91,99,0.9462783171521035,582,88,19,4,22,1
92,99,0.9460009246417014,633,77,19,7,11,1
93,99,0.9374017568192325,772,56,19,4,14,1
94,99,0.9358298659269533,650,72,20,4,18,1
95,99,0.9340730466944059,645,72,19,4,18,1
96,99,0.9335182616736015,583,84,19,4,21,2
97,99,0.932871012482663,582,84,19,4,21,2
98,99,0.9311141932501156,980,40,20,4,10,1
99,99,0.9304669440591771,623,80,19,5,16,2
100,99,0.9300970873786408,801,52,19,4,13,2
101,99,0.9298196948682386,501,110,19,5,22,1
102,99,0.9243643088303283,604,77,19,7,11,1
103,99,0.924086916319926,791,50,19,5,10,3
104,99,0.9197411003236245,635,70,19,7,10,2
105,99,0.9191863153028201,527,100,19,5,20,3
106,99,0.9188164586222839,630,70,19,7,10,2
107,99,0.917706888580675,552,92,20,4,23,1
108,99,0.9158576051779935,550,92,19,4,23,3
109,99,0.9121590383726306,552,88,19,4,22,1
110,99,0.9121590383726306,623,70,19,7,10,2
111,99,0.9093851132686084,583,77,19,7,11,1
112,99,0.9074433656957929,501,105,20,5,21,2
113,99,0.9055016181229774,550,88,20,4,22,1
114,99,0.9022653721682848,513,100,20,5,20,3
115,99,0.8974572353213129,604,70,19,7,10,2
116,99,0.8957928802588997,980,36,20,4,9,1
117,99,0.8933888118354137,552,84,19,4,21,2
118,99,0.8930189551548775,539,88,20,4,22,1
119,99,0.891169671752196,527,90,19,5,18,1
120,99,0.8903374942209894,550,84,19,4,21,2
121,99,0.8889505316689783,602,72,19,4,18,1
122,99,0.8837725381414702,501,100,19,5,20,3
123,99,0.8819232547387887,583,70,19,7,10,2
124,99,0.8787794729542302,582,80,19,5,16,1
125,99,0.8761904761904762,527,88,19,4,22,1
126,99,0.874711049468331,689,55,19,5,11,2
127,99,0.8707350901525659,513,90,19,5,18,1
128,99,0.867128987517337,915,44,25,4,11,3
129,70,0.867128987517337,915,44,25,4,11,3
130,99,0.8641701340730467,552,77,20,7,11,1
131,99,0.8627831715210356,582,72,19,4,18,1
132,99,0.8588072122052705,853,44,16,4,11,3
133,99,0.8583448913546001,630,66,17,3,22,1
134,99,0.858252427184466,630,65,19,5,13,1
135,99,0.8537216828478964,627,63,21,7,9,3
136,99,0.8530744336569579,527,84,19,4,21,2
137,99,0.8530744336569579,623,65,19,5,13,1
138,99,0.8502080443828016,513,88,19,4,22,1
139,70,0.8502080443828016,513,88,19,4,22,1
140,99,0.8438280166435507,527,77,19,7,11,1
141,99,0.8353213129912159,837,40,19,4,10,1
142,99,0.8319001386962552,501,88,19,4,22,1
143,99,0.830328247803976,719,48,21,6,8,2
144,99,0.8300508552935737,513,84,19,4,21,2
145,99,0.8300508552935737,689,52,19,4,13,1
146,99,0.8285714285714286,604,65,19,5,13,1
147,99,0.8256125751271383,823,40,20,4,10,1
148,99,0.8210818307905686,552,72,19,4,18,1
149,99,0.820342117429496,513,77,19,7,11,1
150,99,0.8172907998150717,550,72,19,4,18,1
151,99,0.8163661581137309,502,81,18,9,9,7
152,70,0.8163661581137309,502,81,18,9,9,7
153,99,0.8109107720758206,669,52,19,4,13,1
154,99,0.8057327785483125,550,70,21,7,10,2
155,99,0.8046232085067037,837,36,19,2,18,1
156,99,0.8019417475728156,501,77,19,7,11,1
157,99,0.801294498381877,801,40,19,4,10,1
158,99,0.8005547850208045,860,34,18,2,17,1
159,99,0.7998150716597319,623,55,19,5,11,2
160,99,0.7937124364308831,791,40,20,4,10,1
161,99,0.7865002311604253,713,44,19,4,11,3
162,99,0.7818770226537217,803,36,19,2,18,1
163,99,0.7740175681923255,772,40,19,4,10,1
164,99,0.7710587147480351,767,40,19,4,10,1
165,99,0.7664355062413315,573,56,19,7,8,4
166,99,0.764678687008784,552,65,20,5,13,1
167,99,0.7638465094775775,623,52,19,4,13,1
168,99,0.742949607027277,604,52,19,4,13,1
169,99,0.737956541840037,501,72,19,4,18,1
170,99,0.7335182616736015,635,50,19,5,10,2
171,99,0.7096625057790107,659,42,19,14,3,1
172,99,0.7004160887656034,604,50,19,5,10,2
173,99,0.6928340268146094,552,56,20,4,14,1
174,99,0.6900601017105872,630,44,19,2,22,1
175,99,0.6870087840961627,550,56,20,4,14,1
176,99,0.6843273231622746,623,46,20,2,23,1
177,99,0.6679611650485436,550,54,22,9,6,1
178,99,0.6662043458159963,552,52,19,4,13,1
179,99,0.6356911696717522,791,28,19,7,4,5
180,99,0.6238557558945909,710,33,19,11,3,5
181,99,0.6158113730929264,501,56,19,4,14,1
182,99,0.5569116967175219,801,25,19,5,5,4
183,99,0.5547850208044383,604,36,19,3,12,2
184,99,0.5486823855755895,577,40,17,4,10,1
185,99,0.5460933888118354,539,42,20,2,21,1
186,99,0.5385113268608415,583,36,19,4,9,1
187,99,0.5295423023578364,689,28,19,2,14,1
188,99,0.5162274618585299,910,20,15,5,4,3
189,99,0.5081830790568654,561,36,19,2,18,1
190,99,0.5042071197411003,801,22,19,2,11,1
191,99,0.50124826629681,761,24,16,8,3,2
192,99,0.47073509015256587,814,20,19,2,10,1
193,99,0.4622283865002312,601,30,20,3,10,1
194,99,0.45742024965325934,673,25,19,5,5,2
195,99,0.44373555247341656,777,20,19,2,10,1
196,99,0.4387424872861766,572,30,19,3,10,1
197,99,0.42163661581137307,752,20,17,2,10,1
198,70,0.42163661581137307,752,20,17,2,10,1
199,99,0.42034211742949606,633,25,19,5,5,2
200,99,0.41830790568654647,630,25,19,5,5,2
201,99,0.410078594544614,604,26,19,2,13,1
202,99,0.37300046232085066,583,26,21,13,2,2
203,99,0.3668053629218678,801,16,19,4,4,1
204,99,0.3630143319463708,626,22,18,2,11,1
205,70,0.3630143319463708,626,22,18,2,11,1
206,99,0.36282940360610266,791,16,19,4,4,1
207,99,0.3492371705963939,552,26,20,2,13,1
208,99,0.34646324549237173,700,18,19,2,9,1
209,99,0.34184003698566806,690,18,19,2,9,1
210,99,0.3388811835413777,573,24,19,3,8,2
211,70,0.3388811835413777,573,24,19,3,8,2
212,99,0.32547387887193713,630,20,19,5,4,2
213,99,0.3124364308830328,852,13,22,13,1,4
214,99,0.3097549699491447,506,26,19,2,13,1
215,99,0.3092926490984743,767,14,19,7,2,4
216,99,0.3045769764216366,805,13,19,13,1,3
217,99,0.30337494220989364,633,18,18,6,3,1
218,99,0.3021729079981507,801,13,19,13,1,3
219,70,0.3021729079981507,801,13,19,13,1,3
220,99,0.2895053166897827,980,10,21,10,1,8
221,99,0.2803513638465095,552,21,20,7,3,2
222,99,0.27360147942672214,705,14,19,2,7,1
223,70,0.27360147942672214,705,14,19,2,7,1
224,99,0.26056403143781787,616,16,19,2,8,1
225,70,0.26056403143781787,616,16,19,2,8,1
226,99,0.2592695330559408,767,12,19,4,3,3
227,99,0.2586222838650023,527,21,21,7,3,3
228,99,0.2527970411465557,635,15,19,5,3,1
